datetime,temperature,pressure,humidity,wind_speed,wind_deg,summary
2021-08-24T04:15:31.000Z,6.46,1015,32,0.51,255,Clouds
2021-08-24T08:15:20.000Z,5.9,1016,48,0.58,288,Clouds
2021-08-24T12:15:18.000Z,5.9,1014,50,0.48,289,Clouds
2021-08-24T16:15:21.000Z,5.9,1016,58,1.68,257,Clouds
2021-08-24T20:15:28.000Z,8.12,1014,29,4.15,251,Clouds
2021-08-25T00:15:13.000Z,5.9,1013,1,3.18,246,Clear
2021-08-25T04:15:19.000Z,5.34,1016,27,0.46,220,Clouds
2021-08-25T08:15:16.000Z,5.34,1015,14,0.3,256,Clouds
2021-08-25T12:15:18.000Z,5.34,1014,11,0.1,145,Clouds
2021-08-25T16:15:22.000Z,5.9,1016,62,1.55,259,Clouds
2021-08-25T20:15:20.000Z,8.08,1014,82,4.42,248,Clouds
2021-08-26T00:15:17.000Z,7.01,1012,88,3.23,255,Clouds
2021-08-26T04:15:20.000Z,5.9,1015,100,0.58,268,Clouds
2021-08-26T08:15:22.000Z,5.9,1014,100,0.61,301,Clouds
2021-08-26T12:15:15.000Z,5.34,1013,99,0.72,298,Clouds
2021-08-26T16:15:24.000Z,5.9,1015,63,1.05,286,Clouds
2021-08-26T20:15:20.000Z,7.01,1013,35,4.01,251,Clouds
2021-08-27T00:15:17.000Z,6.46,1012,48,3.29,250,Clouds
2021-08-27T04:15:14.000Z,5.9,1015,100,0.48,10,Clouds
2021-08-27T08:15:18.000Z,5.9,1015,99,0.83,282,Clouds
2021-08-27T12:15:18.000Z,5.34,1014,62,0.55,269,Clouds
2021-08-27T16:15:24.000Z,5.9,1016,99,1.27,268,Clouds
2021-08-27T20:15:14.000Z,7.01,1015,100,4.3,249,Clouds
2021-08-28T00:15:16.000Z,12.32,1014,98,3.63,247,Clouds
2021-08-28T04:15:19.000Z,6.46,1016,70,0.5,220,Clouds
2021-08-28T12:15:17.000Z,5.34,1015,26,0.39,307,Clouds
2021-08-28T16:15:14.000Z,5.34,1016,38,1.71,255,Clouds
2021-08-28T20:15:18.000Z,8.68,1015,42,4.14,248,Clouds
2021-08-29T00:15:15.000Z,8.68,1014,81,3.47,246,Clouds
2021-08-29T04:15:17.000Z,6.46,1017,28,0.46,232,Clouds
2021-08-29T08:15:17.000Z,5.9,1017,14,0.3,178,Clouds
2021-08-29T12:15:14.000Z,5.34,1016,69,0.22,176,Clouds
2021-08-29T16:15:14.000Z,5.34,1017,51,1.3,238,Clouds
2021-08-29T20:15:16.000Z,7.01,1016,25,4.86,247,Clouds
2021-08-30T00:15:18.000Z,6.46,1014,7,3.58,248,Clear
2021-08-30T04:15:18.000Z,5.9,1017,99,0.81,241,Clouds
2021-08-30T08:15:16.000Z,5.34,1016,90,0.16,225,Clouds
2021-08-30T12:15:22.000Z,4.79,1015,61,0.19,170,Clouds
2021-08-30T16:15:21.000Z,5.34,1016,6,1.65,250,Clear
2021-08-30T20:15:19.000Z,7.57,1014,5,4.6,251,Clear
2021-08-31T00:15:18.000Z,7.01,1013,11,3.54,251,Clouds
2021-08-31T04:15:29.000Z,5.9,1016,56,1.09,248,Clouds
2021-08-31T08:15:12.000Z,5.34,1016,47,0.45,296,Clouds
2021-08-31T12:15:14.000Z,4.79,1014,84,0.29,325,Clouds
2021-08-31T16:15:16.000Z,4.79,1016,93,1.36,262,Clouds
2021-08-31T20:15:22.000Z,9.23,1015,71,4.5,252,Clouds
2021-09-01T00:15:28.000Z,8.68,1013,1,3.34,249,Clear
2021-09-01T04:15:15.000Z,6.46,1015,100,0.26,206,Clouds
2021-09-01T08:15:18.000Z,5.34,1015,99,0.26,314,Clouds
2021-09-01T12:15:18.000Z,5.34,1013,67,0.17,345,Clouds
2021-09-01T16:15:21.000Z,5.67,1015,88,1.65,268,Clouds
2021-09-01T20:15:12.000Z,8.63,1015,72,4.54,252,Clouds
2021-09-02T00:15:16.000Z,9.79,1014,100,3.39,253,Clouds
2021-09-02T04:15:22.000Z,7.22,1017,100,0.72,276,Clouds
2021-09-02T08:15:15.000Z,6.46,1017,100,0.34,321,Clouds
2021-09-02T12:15:18.000Z,5.9,1016,100,0.34,294,Clouds
2021-09-02T16:15:20.000Z,6.46,1018,78,1.56,256,Clouds
2021-09-02T20:15:23.000Z,9.79,1016,91,4.32,250,Clouds
2021-09-03T00:15:22.000Z,9.79,1014,75,3.52,244,Clouds
2021-09-03T04:15:16.000Z,6.46,1017,18,0.75,257,Clouds
2021-09-03T08:15:26.000Z,5.9,1017,27,0.29,254,Clouds
2021-09-03T12:15:15.000Z,5.34,1016,64,0.34,215,Clouds
2021-09-03T16:15:17.000Z,5.9,1017,2,1.52,242,Clear
2021-09-03T20:15:14.000Z,8.12,1015,1,4.27,247,Clear
2021-09-04T00:15:13.000Z,7.01,1013,10,3.54,248,Clear
2021-09-04T04:15:20.000Z,6.46,1015,46,1.28,268,Clouds
2021-09-04T08:15:25.000Z,5.9,1015,24,0.47,291,Clouds
2021-09-04T12:15:22.000Z,5.34,1013,20,0.5,295,Clouds
2021-09-04T16:15:14.000Z,5.34,1015,7,1.94,256,Clear
2021-09-04T20:15:19.000Z,6.46,1014,15,4.46,255,Clouds
2021-09-05T00:15:18.000Z,6.46,1013,74,3.24,258,Clouds
2021-09-05T04:15:17.000Z,5.9,1015,100,1.08,266,Clouds
2021-09-05T04:15:47.000Z,5.9,1015,100,1.08,266,Clouds
